name	language	family	closed_class	open_class	vocab	closed_ratio	open_ratio	closed_freq_ratio	open_freq_ratio
UD_Turkish-FrameNet	Turkish	Altaic	205	7711	7916	0.025896917635169277	0.9741030823648307	0.13415216649607642	0.8658478335039236
UD_Turkish-FrameNet	Turkish	Altaic	215	8197	8412	0.025558725630052306	0.9744412743699477	0.13323637283419754	0.8667636271658025
UD_Turkish-GB	Turkish	Altaic	580	5006	5586	0.10383100608664518	0.8961689939133548	0.24511434511434513	0.7548856548856548
UD_Turkish-IMST	Turkish	Altaic	270	4724	4994	0.054064877853424106	0.9459351221465759	0.18293395675043833	0.8170660432495617
UD_Turkish-IMST	Turkish	Altaic	389	7860	8249	0.047157231179536914	0.952842768820463	0.19800612575821272	0.8019938742417873
UD_Turkish-IMST	Turkish	Altaic	604	18011	18615	0.032446951383293045	0.967553048616707	0.20486832441506664	0.7951316755849334
UD_Turkish-Kenet	Turkish	Altaic	249	8551	8800	0.028295454545454544	0.9717045454545454	0.15974335229527714	0.8402566477047229
UD_Turkish-Kenet	Turkish	Altaic	320	14620	14940	0.0214190093708166	0.9785809906291834	0.15713523961874293	0.8428647603812571
UD_Turkish-Kenet	Turkish	Altaic	515	48707	49222	0.010462801186461338	0.9895371988135386	0.14942136140802056	0.8505786385919795
UD_Turkish-PUD	Turkish	Altaic	279	7331	7610	0.0366622864651774	0.9633377135348226	0.18356464073289122	0.8164353592671088
UD_Turkish-Penn	Turkish	Altaic	366	35111	35477	0.010316543112439045	0.989683456887561	0.12425750975844317	0.8757424902415568
UD_Turkish-Penn	Turkish	Altaic	368	36017	36385	0.010114057990930328	0.9898859420090697	0.12405331306495833	0.8759466869350416
UD_Turkish-Penn	Turkish	Altaic	376	37304	37680	0.009978768577494692	0.9900212314225053	0.12435416064952987	0.8756458393504701
UD_Turkish-Tourism	Turkish	Altaic	62	1334	1396	0.044412607449856735	0.9555873925501432	0.11574015448904647	0.8842598455109535
UD_Turkish-Tourism	Turkish	Altaic	136	4489	4625	0.029405405405405406	0.9705945945945946	0.12094581779098439	0.8790541822090157
UD_Turkish-Tourism	Turkish	Altaic	140	4845	4985	0.028084252758274825	0.9719157472417251	0.12145192294201007	0.8785480770579899
UD_Turkish-TueCL	Turkish	Altaic	73	331	404	0.1806930693069307	0.8193069306930693	0.20516304347826086	0.7948369565217391
UD_Turkish_English-BUTR	Turkish_English	unknown	70	212	282	0.24822695035460993	0.75177304964539	0.3202416918429003	0.6797583081570997
UD_Turkish_German-SAGT	Turkish_German	NA	415	3217	3632	0.11426211453744493	0.885737885462555	0.34990937032075026	0.6500906296792498
UD_Turkish_German-SAGT	Turkish_German	NA	547	5156	5703	0.09591443100122743	0.9040855689987726	0.34528047133914325	0.6547195286608568
UD_Turkish_German-SAGT	Turkish_German	NA	637	6559	7196	0.08852140077821012	0.9114785992217899	0.3491470737609417	0.6508529262390583
UD_Ukrainian-IU	Ukrainian	Indo-European	463	6379	6842	0.06767027185033615	0.9323297281496639	0.29501860864586316	0.7049813913541368
UD_Ukrainian-IU	Ukrainian	Indo-European	559	10244	10803	0.05174488567990373	0.9482551143200962	0.29962593516209474	0.7003740648379052
UD_Ukrainian-IU	Ukrainian	Indo-European	994	32339	33333	0.02982029820298203	0.970179701797018	0.32878801652475176	0.6712119834752482
UD_Ukrainian-ParlaMint	Ukrainian	Indo-European	316	2592	2908	0.10866574965612105	0.8913342503438789	0.3212107522023944	0.6787892477976056
UD_Ukrainian-ParlaMint	Ukrainian	Indo-European	637	14074	14711	0.04330093127591598	0.9566990687240841	0.3263345107823037	0.6736654892176963
UD_Ukrainian-ParlaMint	Ukrainian	Indo-European	644	15057	15701	0.04101649576460098	0.958983504235399	0.3248863332441829	0.6751136667558171
UD_Umbrian-IKUVINA	Umbrian	Indo-European	71	479	550	0.1290909090909091	0.8709090909090909	0.18244406196213425	0.8175559380378657
UD_Upper_Sorbian-UFAL	Upper_Sorbian	Indo-European	241	4155	4396	0.054822565969062785	0.9451774340309372	0.2956531481066547	0.7043468518933453
UD_Urdu-UDTB	Urdu	Indo-European	504	9346	9850	0.05116751269035533	0.9488324873096446	0.41338491070909195	0.586615089290908
UD_Urdu-UDTB	Urdu	Indo-European	510	10016	10526	0.04845145354360631	0.9515485464563936	0.4133882489660594	0.5866117510339406
UD_Urdu-UDTB	Urdu	Indo-European	525	10600	11125	0.04719101123595506	0.952808988764045	0.41159113090154936	0.5884088690984507
UD_Uyghur-UDT	Uyghur	Altaic	245	3927	4172	0.0587248322147651	0.9412751677852349	0.17149758454106281	0.8285024154589372
UD_Uyghur-UDT	Uyghur	Altaic	416	9295	9711	0.0428380187416332	0.9571619812583668	0.16340061264739206	0.836599387352608
UD_Uyghur-UDT	Uyghur	Altaic	478	11708	12186	0.03922534055473494	0.9607746594452651	0.16440850591031142	0.8355914940896886
UD_Uzbek-TueCL	Uzbek	Altaic	71	366	437	0.16247139588100687	0.8375286041189931	0.1903485254691689	0.8096514745308311
UD_Uzbek-UT	Uzbek	Altaic	223	3281	3504	0.06364155251141553	0.9363584474885844	0.13986566574476492	0.8601343342552351
UD_Uzbek-UzUDT	Uzbek	Altaic	148	2279	2427	0.060980634528224144	0.9390193654717759	0.15694024645431295	0.8430597535456871
UD_Uzbek-UzUDT	Uzbek	Altaic	169	2967	3136	0.05389030612244898	0.9461096938775511	0.15616621983914208	0.8438337801608579
UD_Veps-VWT	Veps	Uralic	114	509	623	0.18298555377207062	0.8170144462279294	0.3271889400921659	0.6728110599078341
UD_Vietnamese-TueCL	Vietnamese	Austro-Asiatic	112	376	488	0.22950819672131148	0.7704918032786885	0.4319938176197836	0.5680061823802164
UD_Vietnamese-VTB	Vietnamese	Austro-Asiatic	162	1171	1333	0.12153038259564891	0.878469617404351	0.26521574085790206	0.7347842591420979
UD_Vietnamese-VTB	Vietnamese	Austro-Asiatic	210	2373	2583	0.08130081300813008	0.9186991869918699	0.2577752871952928	0.7422247128047073
UD_Vietnamese-VTB	Vietnamese	Austro-Asiatic	241	2824	3065	0.07862969004893965	0.9213703099510604	0.2627683001246982	0.7372316998753018
UD_Warlpiri-UFAL	Warlpiri	Pama-Nyungan	28	88	116	0.2413793103448276	0.7586206896551724	0.2857142857142857	0.7142857142857143
UD_Welsh-CCG	Welsh	Indo-European	249	5366	5615	0.04434550311665183	0.9556544968833481	0.43875587035183616	0.5612441296481638
UD_Welsh-CCG	Welsh	Indo-European	268	6395	6663	0.040222122167191954	0.959777877832808	0.43781952031784055	0.5621804796821595
UD_Welsh-CCG	Welsh	Indo-European	299	8034	8333	0.0358814352574103	0.9641185647425897	0.44068548387096773	0.5593145161290323
UD_Western_Armenian-ArmTDP	Western_Armenian	Indo-European	378	4794	5172	0.07308584686774942	0.9269141531322506	0.3436518618214446	0.6563481381785554
UD_Western_Armenian-ArmTDP	Western_Armenian	Indo-European	512	8465	8977	0.05703464409045338	0.9429653559095467	0.3411828885757149	0.6588171114242851
UD_Western_Armenian-ArmTDP	Western_Armenian	Indo-European	807	26211	27018	0.029868976238063512	0.9701310237619365	0.3291622800421116	0.6708377199578884
UD_Western_Sierra_Puebla_Nahuatl-ITML	Western_Sierra_Puebla_Nahuatl	Uto-Aztecan	259	2442	2701	0.0958904109589041	0.9041095890410958	0.3313165855583322	0.6686834144416678
UD_Wolof-WTB	Wolof	Niger-Congo	244	1935	2179	0.111977971546581	0.888022028453419	0.4946224877783813	0.5053775122216186
UD_Wolof-WTB	Wolof	Niger-Congo	330	3284	3614	0.09131156613171001	0.90868843386829	0.49333847170226824	0.5066615282977318
UD_Wolof-WTB	Wolof	Niger-Congo	418	5626	6044	0.06915949702183984	0.9308405029781601	0.4946708785987621	0.5053291214012379
UD_Xavante-XDT	Xavante	Nuclear-Macro-Je	125	428	553	0.22603978300180833	0.7739602169981917	0.5254329004329005	0.4745670995670996
UD_Xibe-XDT	Xibe	Tungusic	148	2708	2856	0.05182072829131653	0.9481792717086834	0.22766116941529235	0.7723388305847076
UD_Yakut-YKTDT	Yakut	Altaic	60	624	684	0.08771929824561403	0.9122807017543859	0.2250190694126621	0.7749809305873379
UD_Yiddish-YiTB	Yiddish	unknown	116	525	641	0.1809672386895476	0.8190327613104524	0.5254237288135594	0.4745762711864407
UD_Yiddish-YiTB	Yiddish	unknown	228	2274	2502	0.09112709832134293	0.9088729016786571	0.5383447996762445	0.46165520032375557
UD_Yiddish-YiTB	Yiddish	unknown	295	4201	4496	0.06561387900355872	0.9343861209964412	0.5388503383877323	0.4611496616122676
UD_Yoruba-YTB	Yoruba	Niger-Congo	305	1263	1568	0.19451530612244897	0.8054846938775511	0.506953223767383	0.49304677623261695
UD_Yupik-SLI	Yupik	Eskimo-Aleut	26	558	584	0.04452054794520548	0.9554794520547946	0.04152249134948097	0.9584775086505191
UD_Zaar-Autogramm	Zaar	Afro-Asiatic	302	1403	1705	0.17712609970674487	0.8228739002932551	0.4920387884592362	0.5079612115407638
UD_Zaar-Autogramm	Zaar	Afro-Asiatic	465	2317	2782	0.16714593817397555	0.8328540618260244	0.506267856101685	0.493732143898315
